id,severity,registry,repository,tag,labels,first_seen_at,remediated_at
CVE-2022-41722,high,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-31484,high,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2022-0400,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2005-2541,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2024-26625,unknown,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2008-2544,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2010-4756,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-52584,unknown,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-21264,medium,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2024-26643,unknown,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2024-26641,unknown,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2019-16230,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-29404,critical,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2019-19449,high,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2024-24785,unknown,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2022-30633,high,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2021-3714,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2019-12456,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
